fpr,tpr
0.0,0.0
0.0,0.0034965034965034965
0.0,0.12237762237762238
0.0018832391713747645,0.12237762237762238
0.0018832391713747645,0.1258741258741259
0.005649717514124294,0.1258741258741259
0.005649717514124294,0.12937062937062938
0.007532956685499058,0.12937062937062938
0.007532956685499058,0.14335664335664336
0.009416195856873822,0.14335664335664336
0.009416195856873822,0.16083916083916083
0.015065913370998116,0.16083916083916083
0.015065913370998116,0.18181818181818182
0.01694915254237288,0.18181818181818182
0.01694915254237288,0.1993006993006993
0.02071563088512241,0.1993006993006993
0.02071563088512241,0.2727272727272727
0.022598870056497175,0.2727272727272727
0.022598870056497175,0.2762237762237762
0.02448210922787194,0.2762237762237762
0.02448210922787194,0.28321678321678323
0.02824858757062147,0.28321678321678323
0.02824858757062147,0.2902097902097902
0.032015065913371,0.2902097902097902
0.032015065913371,0.2937062937062937
0.035781544256120526,0.2937062937062937
0.035781544256120526,0.3041958041958042
0.03766478342749529,0.3041958041958042
0.03766478342749529,0.3146853146853147
0.03954802259887006,0.3146853146853147
0.03954802259887006,0.3321678321678322
0.04519774011299435,0.3321678321678322
0.04519774011299435,0.3356643356643357
0.047080979284369114,0.3356643356643357
0.047080979284369114,0.33916083916083917
0.04896421845574388,0.33916083916083917
0.04896421845574388,0.34965034965034963
0.054613935969868174,0.34965034965034963
0.054613935969868174,0.36013986013986016
0.05649717514124294,0.36013986013986016
0.05649717514124294,0.3881118881118881
0.064030131826742,0.3881118881118881
0.064030131826742,0.3916083916083916
0.06591337099811675,0.3916083916083916
0.06591337099811675,0.3986013986013986
0.07532956685499058,0.3986013986013986
0.07532956685499058,0.40559440559440557
0.08097928436911488,0.40559440559440557
0.08097928436911488,0.4160839160839161
0.08286252354048965,0.4160839160839161
0.08286252354048965,0.4230769230769231
0.0847457627118644,0.4230769230769231
0.0847457627118644,0.43006993006993005
0.08662900188323917,0.43006993006993005
0.08662900188323917,0.44405594405594406
0.08851224105461393,0.44405594405594406
0.08851224105461393,0.45104895104895104
0.09981167608286252,0.45104895104895104
0.09981167608286252,0.45454545454545453
0.10357815442561205,0.45454545454545453
0.10357815442561205,0.46153846153846156
0.10546139359698682,0.46153846153846156
0.10546139359698682,0.46853146853146854
0.10734463276836158,0.46853146853146854
0.10734463276836158,0.479020979020979
0.10922787193973635,0.479020979020979
0.10922787193973635,0.486013986013986
0.1167608286252354,0.486013986013986
0.1167608286252354,0.48951048951048953
0.1224105461393597,0.48951048951048953
0.1224105461393597,0.5
0.12617702448210924,0.5
0.12617702448210924,0.5034965034965035
0.14124293785310735,0.5034965034965035
0.14124293785310735,0.5104895104895105
0.1431261770244821,0.5104895104895105
0.1431261770244821,0.5174825174825175
0.14500941619585686,0.5174825174825175
0.14500941619585686,0.5209790209790209
0.1487758945386064,0.5209790209790209
0.1487758945386064,0.5384615384615384
0.15065913370998116,0.5384615384615384
0.15065913370998116,0.548951048951049
0.1544256120527307,0.548951048951049
0.1544256120527307,0.5524475524475524
0.15630885122410546,0.5524475524475524
0.15630885122410546,0.5559440559440559
