fpr,tpr
0.0,0.0
0.0,0.004347826086956522
0.0,0.10869565217391304
0.0017035775127768314,0.10869565217391304
0.0017035775127768314,0.12608695652173912
0.0034071550255536627,0.12608695652173912
0.0034071550255536627,0.1391304347826087
0.0068143100511073255,0.1391304347826087
0.0068143100511073255,0.1565217391304348
0.008517887563884156,0.1565217391304348
0.008517887563884156,0.16956521739130434
0.010221465076660987,0.16956521739130434
0.010221465076660987,0.17391304347826086
0.01192504258943782,0.17391304347826086
0.01192504258943782,0.1826086956521739
0.013628620102214651,0.1826086956521739
0.013628620102214651,0.18695652173913044
0.020442930153321975,0.18695652173913044
0.020442930153321975,0.20434782608695654
0.022146507666098807,0.20434782608695654
0.022146507666098807,0.20869565217391303
0.02385008517887564,0.20869565217391303
0.02385008517887564,0.22608695652173913
0.02555366269165247,0.22608695652173913
0.02555366269165247,0.23478260869565218
0.030664395229982964,0.23478260869565218
0.030664395229982964,0.24347826086956523
0.03236797274275979,0.24347826086956523
0.03236797274275979,0.24782608695652175
0.034071550255536626,0.24782608695652175
0.034071550255536626,0.26521739130434785
0.03747870528109029,0.26521739130434785
0.03747870528109029,0.2826086956521739
0.04088586030664395,0.2826086956521739
0.04088586030664395,0.3130434782608696
0.04258943781942078,0.3130434782608696
0.04258943781942078,0.3217391304347826
0.04599659284497445,0.3217391304347826
0.04599659284497445,0.32608695652173914
0.04770017035775128,0.32608695652173914
0.04770017035775128,0.34347826086956523
0.05792163543441227,0.34347826086956523
0.05792163543441227,0.34782608695652173
0.06132879045996593,0.34782608695652173
0.06132879045996593,0.3565217391304348
0.06473594548551959,0.3565217391304348
0.06473594548551959,0.36086956521739133
0.06814310051107325,0.36086956521739133
0.06814310051107325,0.3739130434782609
0.07666098807495741,0.3739130434782609
0.07666098807495741,0.3826086956521739
0.08006814310051108,0.3826086956521739
0.08006814310051108,0.39565217391304347
0.0817717206132879,0.39565217391304347
0.0817717206132879,0.4
0.08347529812606473,0.4
