fpr,tpr
0.0,0.0
0.0,0.0034965034965034965
0.0,0.11888111888111888
0.0018832391713747645,0.11888111888111888
0.0018832391713747645,0.17482517482517482
0.003766478342749529,0.17482517482517482
0.003766478342749529,0.17832167832167833
0.005649717514124294,0.17832167832167833
0.005649717514124294,0.2062937062937063
0.009416195856873822,0.2062937062937063
0.009416195856873822,0.22377622377622378
0.011299435028248588,0.22377622377622378
0.011299435028248588,0.22727272727272727
0.015065913370998116,0.22727272727272727
0.015065913370998116,0.24125874125874125
0.01694915254237288,0.24125874125874125
0.01694915254237288,0.2517482517482518
0.018832391713747645,0.2517482517482518
0.018832391713747645,0.25874125874125875
0.02071563088512241,0.25874125874125875
0.02071563088512241,0.2692307692307692
0.022598870056497175,0.2692307692307692
0.022598870056497175,0.2762237762237762
0.02448210922787194,0.2762237762237762
0.02448210922787194,0.28321678321678323
0.02824858757062147,0.28321678321678323
0.02824858757062147,0.2972027972027972
0.030131826741996232,0.2972027972027972
0.030131826741996232,0.3041958041958042
0.03389830508474576,0.3041958041958042
0.03389830508474576,0.3076923076923077
0.04143126177024482,0.3076923076923077
0.04143126177024482,0.3181818181818182
0.04331450094161959,0.3181818181818182
0.04331450094161959,0.32517482517482516
0.047080979284369114,0.32517482517482516
0.047080979284369114,0.3321678321678322
0.04896421845574388,0.3321678321678322
0.04896421845574388,0.34615384615384615
0.05084745762711865,0.34615384615384615
0.05084745762711865,0.3531468531468531
0.054613935969868174,0.3531468531468531
0.054613935969868174,0.36363636363636365
0.060263653483992465,0.36363636363636365
0.060263653483992465,0.3741258741258741
0.064030131826742,0.3741258741258741
0.064030131826742,0.3776223776223776
0.06591337099811675,0.3776223776223776
0.06591337099811675,0.3811188811188811
0.06779661016949153,0.3811188811188811
0.06779661016949153,0.38461538461538464
0.0696798493408663,0.38461538461538464
0.0696798493408663,0.3951048951048951
0.07156308851224105,0.3951048951048951
0.07156308851224105,0.3986013986013986
0.07532956685499058,0.3986013986013986
0.07532956685499058,0.4020979020979021
0.07909604519774012,0.4020979020979021
0.07909604519774012,0.4230769230769231
0.08286252354048965,0.4230769230769231
0.08286252354048965,0.42657342657342656
0.08851224105461393,0.42657342657342656
0.08851224105461393,0.43356643356643354
0.0903954802259887,0.43356643356643354
0.0903954802259887,0.4405594405594406
0.09416195856873823,0.4405594405594406
0.09416195856873823,0.45104895104895104
0.096045197740113,0.45104895104895104
0.096045197740113,0.45454545454545453
0.09792843691148775,0.45454545454545453
0.09792843691148775,0.46153846153846156
0.09981167608286252,0.46153846153846156
0.09981167608286252,0.46503496503496505
0.1016949152542373,0.46503496503496505
0.1016949152542373,0.479020979020979
0.10546139359698682,0.479020979020979
0.10546139359698682,0.4825174825174825
0.10734463276836158,0.4825174825174825
0.10734463276836158,0.48951048951048953
0.10922787193973635,0.48951048951048953
0.10922787193973635,0.506993006993007
0.11487758945386065,0.506993006993007
0.11487758945386065,0.5104895104895105
0.1167608286252354,0.5104895104895105
0.1167608286252354,0.513986013986014
0.11864406779661017,0.513986013986014
