fpr,tpr
0.0,0.0
0.0,0.03571428571428571
0.0,0.25
0.003676470588235294,0.25
0.003676470588235294,0.2857142857142857
0.007352941176470588,0.2857142857142857
0.007352941176470588,0.39285714285714285
0.01838235294117647,0.39285714285714285
0.01838235294117647,0.42857142857142855
0.022058823529411766,0.42857142857142855
0.022058823529411766,0.5357142857142857
0.04779411764705882,0.5357142857142857
0.04779411764705882,0.5714285714285714
0.07352941176470588,0.5714285714285714
0.07352941176470588,0.6071428571428571
0.10294117647058823,0.6071428571428571
0.10294117647058823,0.7142857142857143
0.1323529411764706,0.7142857142857143
0.1323529411764706,0.7857142857142857
0.15441176470588236,0.7857142857142857
0.15441176470588236,0.8214285714285714
0.2610294117647059,0.8214285714285714
0.2610294117647059,0.8571428571428571
0.2977941176470588,0.8571428571428571
0.2977941176470588,0.8928571428571429
0.36764705882352944,0.8928571428571429
0.36764705882352944,0.9285714285714286
0.5183823529411765,0.9285714285714286
0.5183823529411765,0.9642857142857143
0.5698529411764706,0.9642857142857143
0.5698529411764706,1.0
1.0,1.0
